panel_uid,source_record_id,source_doi,source_doi_url,paper_title,figure_id,panel_id,panel_label,panel_type_anchoring,panel_type_curve_extraction,plot_area_box_cropped,x_axis_label,x_axis_units,x_axis_type,x_tick_labels,y_axis_label,y_axis_units,y_axis_type,y_tick_labels,legend_entries,raw_curve_count_current_response,publication_included_panel,analysis_bucket,relevance_group,reaction_type_publication,final_HER_category,curve_family_publication,measurement_configuration_publication,electrolyte_text_publication,enrich_reaction_type_panel,enrich_electrolyte_family_panel,enrich_electrolyte_text_panel,enrich_curve_family_panel,enrich_measurement_configuration_panel,panel_enrichment_manual_review_required
batch8/case1669/figure_1__panel_c,batch8/case1669,10.1021/jacs.4c14511,https://doi.org/10.1021/jacs.4c14511,Electric-Double-Layer Mechanism of Surface Oxophilicity in Regulating the Alkaline Hydrogen Electrocatalytic Kinetics,figure_1,c,(c),2D line plot,polarization_curve,"[135,43,865,483]",E,V vs RHE,linear,"[""-0.04"",""-0.03"",""-0.02"",""-0.01"",""0.00"",""0.01"",""0.02""]",j,mA cm^-2,linear,"[""0"",""-1"",""-2"",""-3"",""-4"",""-5""]","[""Pt"",""PtRu-low"",""PtRu-high""]",3,yes,primary_main_HER,HER electrocatalyst performance,HER,yes_main_HER,polarization_curve,three_electrode_half_cell,Ar-saturated 0.1 M KOH,HER,alkaline,Ar-saturated 0.1 M KOH,polarization_curve,three_electrode_half_cell,False
batch8/case1682/figure_3__panel_A,batch8/case1682,10.1021/jacs.4c18295,https://doi.org/10.1021/jacs.4c18295,Polymer Binder Blends Stabilize Alkaline Hydrogen Evolution by Heterogenized Molecular Phen-Based Cobalt Electrocatalysts through Coordination and Environmental Control,figure_3,a,A,xy line plot,LSV polarization curve,"[176,31,637,403]",Potential,V vs. RHE,linear,"[""0.0"",""-0.2"",""-0.4"",""-0.6"",""-0.8"",""-1.0""]",J,A/cm²,linear,"[""0.0"",""-3.0x10^-2"",""-6.0x10^-2"",""-9.0x10^-2"",""-1.2x10^-1"",""-1.5x10^-1""]","[""Nafion"",""P4VP"",""1:1 Naf:P4VP""]",3,yes,primary_main_HER,HER electrocatalyst performance,HER,yes_main_HER,lsv,three_electrode_half_cell,1 M KOH,HER,alkaline,1 M KOH,lsv,three_electrode_half_cell,False
batch8/case1682/figure_5__panel_A,batch8/case1682,10.1021/jacs.4c18295,https://doi.org/10.1021/jacs.4c18295,Polymer Binder Blends Stabilize Alkaline Hydrogen Evolution by Heterogenized Molecular Phen-Based Cobalt Electrocatalysts through Coordination and Environmental Control,figure_5,a,A,line plot,LSV polarization plot,"[176.0,31.0,634.0,400.0]",Potential (V vs. RHE),V vs. RHE,linear,"[""0.0"",""-0.2"",""-0.4"",""-0.6"",""-0.8"",""-1.0""]",J (A/cm²),A/cm²,linear,"[""0.0"",""-3.0x10^-2"",""-6.0x10^-2"",""-9.0x10^-2"",""-1.2x10^-1"",""-1.5x10^-1""]","[""1:1 Naf:P4VP"",""1:3 Naf:P4VP"",""3:1 Naf:P4VP""]",3,yes,primary_main_HER,HER electrocatalyst performance,HER,yes_main_HER,lsv,three_electrode_half_cell,"alkaline electrolyte, pH 14",HER,alkaline,"alkaline electrolyte, pH 14",lsv,three_electrode_half_cell,True
batch8/case1682/figure_7__panel_A,batch8/case1682,10.1021/jacs.4c18295,https://doi.org/10.1021/jacs.4c18295,Polymer Binder Blends Stabilize Alkaline Hydrogen Evolution by Heterogenized Molecular Phen-Based Cobalt Electrocatalysts through Coordination and Environmental Control,figure_7,a,A,2D line plot,lsv,"[174,31,626,395]",Potential,V vs. RHE,linear,"[""0.0"",""-0.2"",""-0.4"",""-0.6"",""-0.8"",""-1.0""]",J,A/cm^2,linear,"[""-1.5x10^-1"",""-1.2x10^-1"",""-9.0x10^-2"",""-6.0x10^-2"",""-3.0x10^-2"",""0.0""]","[""1:1 Nafion:P4VP"",""Nafion with 1 mM Pyridine"",""1:1 Nafion:P2VP"",""1:1 Sustainion:P4VP""]",4,yes,primary_main_HER,HER electrocatalyst performance,HER,yes_main_HER,lsv,three_electrode_half_cell,1 M KOH,HER,alkaline,1 M KOH,lsv,three_electrode_half_cell,False
batch8/case1689/figure_5__panel_a,batch8/case1689,10.1021/jacs.5b01072,https://doi.org/10.1021/jacs.5b01072,A General Salt-Templating Method To Fabricate Vertically Aligned Graphitic Carbon Nanosheets and Their Metal Carbide Hybrids for Superior Lithium Ion Batteries and Water Splitting,figure_5,a,a,line plot,HER polarization curve plot,"[97.0,20.0,486.0,305.0]",Potential,V vs. RHE,linear,"[""-0.5"",""-0.4"",""-0.3"",""-0.2"",""-0.1"",""0.0""]",Current density,mA cm^-2,linear,"[""0"",""-50"",""-100"",""-150"",""-200""]","[""MoC0.654@CNS"",""WC@CNS"",""TaC@CNS"",""NbC@CNS"",""Ni foam"",""Stainless steel""]",6,yes,primary_main_HER,HER electrocatalyst performance,HER,yes_main_HER,polarization_curve,three_electrode_half_cell,0.1 M KOH aqueous solution,HER,alkaline,0.1 M KOH aqueous solution,polarization_curve,three_electrode_half_cell,False
batch8/case1689/figure_5__panel_b,batch8/case1689,10.1021/jacs.5b01072,https://doi.org/10.1021/jacs.5b01072,A General Salt-Templating Method To Fabricate Vertically Aligned Graphitic Carbon Nanosheets and Their Metal Carbide Hybrids for Superior Lithium Ion Batteries and Water Splitting,figure_5,b,b,multi-curve line plot,polarization_curve,"[132.0,19.0,521.0,305.0]",Potential (V) vs. RHE,V,linear,"[""-0.6"",""-0.5"",""-0.4"",""-0.3"",""-0.2"",""-0.1"",""0.0""]",Current density,mA cm^-2,linear,"[""0"",""-2"",""-4"",""-6"",""-8"",""-10""]","[""MoC0.654@CNS"",""WC@CNS"",""TaC@CNS"",""NbC@CNS"",""Ni foam"",""Stainless steel""]",6,yes,primary_main_HER,HER electrocatalyst performance,HER,yes_main_HER,polarization_curve,three_electrode_half_cell,0.1 M KOH aqueous solution,HER,alkaline,0.1 M KOH aqueous solution,polarization_curve,three_electrode_half_cell,False
batch8/case1689/figure_5__panel_d,batch8/case1689,10.1021/jacs.5b01072,https://doi.org/10.1021/jacs.5b01072,A General Salt-Templating Method To Fabricate Vertically Aligned Graphitic Carbon Nanosheets and Their Metal Carbide Hybrids for Superior Lithium Ion Batteries and Water Splitting,figure_5,d,d,line plot with inset,polarization curve,"[179,60,567,349]",Potential (V) vs. RHE,V,linear,"[""-0.5"",""-0.4"",""-0.3"",""-0.2"",""-0.1"",""0.0""]",Current density (mA cm^-2),mA cm^-2,linear,"[""0"",""-50"",""-100"",""-150"",""-200""]","[""LSV1"",""LSV2""]",2,yes,primary_main_HER,HER electrocatalyst performance,HER,yes_main_HER,lsv,three_electrode_half_cell,0.1 M KOH aqueous solution,HER,alkaline,0.1 M KOH aqueous solution,lsv,three_electrode_half_cell,False
batch8/case1690/figure_5__panel_a,batch8/case1690,10.1021/jacs.5b02688,https://doi.org/10.1021/jacs.5b02688,Ultrastable Polymolybdate-Based Metal–Organic Frameworks as Highly Active Electrocatalysts for Hydrogen Generation from Water,figure_5,a,a),single xy plot with legend,polarization curves,"[126.0,10.0,805.0,513.0]",Potential,V vs. RHE,linear,"[""-0.8"",""-0.6"",""-0.4"",""-0.2"",""0.0"",""0.2"",""0.4""]",Current Density,mA cm^-2,linear,"[""0"",""-2"",""-4"",""-6"",""-8"",""-10""]","[""Pt/C"",""NENU-500"",""NENU-501"",""\u0003b5(trim)4/3"",""NENU-499"",""NENU-5"",""HKUST-1"",""XC-72R"",""bare GC""]",9,yes,primary_main_HER,HER electrocatalyst performance,HER,yes_main_HER,lsv,three_electrode_half_cell,0.5 M H2SO4 aqueous solution,HER,acidic,0.5 M H2SO4 aqueous solution,lsv,three_electrode_half_cell,False
batch8/case1700/figure_5__panel_a,batch8/case1700,10.1021/jacs.5b11986,https://doi.org/10.1021/jacs.5b11986,Hollow Cobalt-Based Bimetallic Sulfide Polyhedra for Efficient All-pH-Value Electrochemical and Photocatalytic Hydrogen Evolution,figure_5,a,a),polarization curve plot,HER polarization curves,"[78.0,17.0,460.0,336.0]",Potential,V,linear,"[""-0.8"",""-0.7"",""-0.6"",""-0.5"",""-0.4"",""-0.3"",""-0.2"",""-0.1"",""0.0""]",Current density,mA cm^-2,linear,"[""0"",""-20"",""-40"",""-60"",""-80"",""-100""]","[""no catalyst"",""Co3S4"",""Cu0.30Co2.70S4"",""Ni0.30Co2.70S4"",""Zn0.30Co2.70S4"",""Pt/C"",""milled Zn0.30Co2.70S4""]",7,yes,primary_main_HER,HER electrocatalyst performance,HER,yes_main_HER,lsv,three_electrode_half_cell,0.5 M H2SO4,HER,acidic,0.5 M H2SO4,lsv,three_electrode_half_cell,False
batch8/case1700/figure_7__panel_a,batch8/case1700,10.1021/jacs.5b11986,https://doi.org/10.1021/jacs.5b11986,Hollow Cobalt-Based Bimetallic Sulfide Polyhedra for Efficient All-pH-Value Electrochemical and Photocatalytic Hydrogen Evolution,figure_7,a,a),polarization curve plot,polarization_curve,"[41.0,28.0,472.0,306.0]",Potential,V,linear,"[""-0.6"",""-0.5"",""-0.4"",""-0.3"",""-0.2"",""-0.1"",""0.0""]",Current density,mA cm^-2,linear,"[""0"",""-20"",""-40"",""-60"",""-80"",""-100""]","[""Co3S4"",""Zn0.30Co2.70S4"",""Pt/C""]",3,yes,primary_main_HER,HER electrocatalyst performance,HER,yes_main_HER,polarization_curve,three_electrode_half_cell,0.1 M phosphate buffer,HER,buffered,0.1 M phosphate buffer,polarization_curve,three_electrode_half_cell,False
batch8/case1700/figure_7__panel_b,batch8/case1700,10.1021/jacs.5b11986,https://doi.org/10.1021/jacs.5b11986,Hollow Cobalt-Based Bimetallic Sulfide Polyhedra for Efficient All-pH-Value Electrochemical and Photocatalytic Hydrogen Evolution,figure_7,b,b,polarization curve plot,polarization plot,"[53,1,469,308]",Potential (V),V,linear,"[""-0.6"",""-0.5"",""-0.4"",""-0.3"",""-0.2"",""-0.1"",""0.0""]",Current density (mA cm^-2),mA cm^-2,linear,"[""0"",""-20"",""-40"",""-60"",""-80"",""-100""]","[""Co3S4"",""Zn0.30Co2.70S4"",""Pt/C""]",3,yes,primary_main_HER,HER electrocatalyst performance,HER,yes_main_HER,polarization_curve,three_electrode_half_cell,1 M KOH,HER,alkaline,1 M KOH,polarization_curve,three_electrode_half_cell,False
batch8/case1701/figure_5__panel_a,batch8/case1701,10.1021/jacs.5c00033,https://doi.org/10.1021/jacs.5c00033,Atomically Dispersed Catalytic Platinum Anti-Substitutions in Molybdenum Ditelluride,figure_5,a,a,line_plot,polarization_curve,"[106,15,679,563]",Potential,V versus RHE,linear,"[""-0.6"",""-0.4"",""-0.2"",""0.0""]",Current density,mA cm^-2,linear,"[""0"",""-50"",""-100"",""-150"",""-200""]","[""V_Te-MoTe2"",""Pt_Te-MoTe2"",""Pt_TeV_Te-MoTe2"",""Pt/C""]",4,yes,primary_main_HER,HER electrocatalyst performance,HER,yes_main_HER,lsv,three_electrode_half_cell,0.5 M H2SO4,HER,acidic,0.5 M H2SO4,lsv,three_electrode_half_cell,False
batch8/case1702/figure_3__panel_A,batch8/case1702,10.1021/jacs.5c00167,https://doi.org/10.1021/jacs.5c00167,In Situ Time-Resolved X-ray Absorption Spectroscopy Unveils Partial Re-Oxidation of Tellurium Cluster for Prolonged Lifespan in Hydrogen Evolution,figure_3,a,A,polarization_curve_plot,polarization curve,"[84,24,474,316]",E,V versus RHE,linear,"[""-0.4"",""-0.3"",""-0.2"",""-0.1"",""0.0""]",J,mA cm^-2,linear,"[""0"",""-10"",""-20"",""-30"",""-40"",""-50""]","[""Pt/C"",""Te-ACs@NC"",""Te-NPs-1@NC"",""Te-NPs-2@NC"",""NC900""]",5,yes,primary_main_HER,HER electrocatalyst performance,HER,yes_main_HER,lsv,three_electrode_half_cell,N2-saturated 1.0 M aqueous KOH,HER,alkaline,N2-saturated 1.0 M aqueous KOH,lsv,three_electrode_half_cell,False
batch8/case1702/figure_3__panel_C,batch8/case1702,10.1021/jacs.5c00167,https://doi.org/10.1021/jacs.5c00167,In Situ Time-Resolved X-ray Absorption Spectroscopy Unveils Partial Re-Oxidation of Tellurium Cluster for Prolonged Lifespan in Hydrogen Evolution,figure_3,c,C,line_plot,polarization curve,"[84.0,28.0,475.0,320.0]",E,V versus RHE,linear,"[""-0.4"",""-0.3"",""-0.2"",""-0.1"",""0.0""]",J,mA cm^-2,linear,"[""0"",""-10"",""-20"",""-30"",""-40"",""-50""]","[""Te-ACs@NC"",""R-Te-ACs@NC"",""R-Te-ACs@NC-Air"",""R-Te-ACs@NC-10""]",4,yes,primary_main_HER,HER electrocatalyst performance,HER,yes_main_HER,lsv,three_electrode_half_cell,"1.0 M aqueous KOH solution; shared HER LSV methods state 1.0 M KOH (pH 13.7), N2-saturated",HER,alkaline,"1.0 M aqueous KOH solution; shared HER LSV methods state 1.0 M KOH (pH 13.7), N2-saturated",lsv,three_electrode_half_cell,False
batch8/case1703/figure_7__panel_a,batch8/case1703,10.1021/jacs.5c00597,https://doi.org/10.1021/jacs.5c00597,A Library of Polymetallic Alloy Nanotubes: From Binary to Septenary,figure_7,a,a,line_plot,polarization_curve,"[107.0,63.0,492.0,373.0]",Potential,V vs. RHE,linear,"[""-1.0"",""-0.8"",""-0.6"",""-0.4"",""-0.2"",""0.0"",""0.2""]",Current density,mA cm^-2,linear,"[""0"",""-100"",""-200"",""-300""]","[""Cu30Ni26Co19Ru14Ir11"",""Cu26Ni57Co9Ru8"",""Pt/C"",""Cu22Ni68Ru10""]",4,yes,primary_main_HER,HER electrocatalyst performance,HER,yes_main_HER,polarization_curve,three_electrode_half_cell,1 M KOH electrolyte solution,HER,alkaline,1 M KOH electrolyte solution,polarization_curve,three_electrode_half_cell,False
batch8/case1709/figure_5__panel_a,batch8/case1709,10.1021/jacs.5c03118,https://doi.org/10.1021/jacs.5c03118,Tailoring Mesopores on Ultrathin Hollow Carbon Nanoarchitecture with N2O2 Coordinated Ni Single-Atom Catalysts for Hydrogen Evolution,figure_5,a,a,line plot,polarization_curve,"[97,80,567,427]",Potential (V vs RHE),V vs RHE,linear,"[""-0.6"",""-0.5"",""-0.4"",""-0.3"",""-0.2"",""-0.1"",""0.0""]",Current density (mA cm^-2),mA cm^-2,linear,"[""0"",""-10"",""-20"",""-30"",""-40"",""-50"",""-60""]","[""Pt/C"",""Ni$_1$-NOMHC-1"",""Ni$_1$-NOMHC-2"",""Ni$_1$-NOMHC-3"",""Ni$_1$-NOHC"",""MHC-1"",""Ru/C""]",7,yes,primary_main_HER,HER electrocatalyst performance,HER,yes_main_HER,lsv,three_electrode_half_cell,0.5 M H2SO4,HER,acidic,0.5 M H2SO4,lsv,three_electrode_half_cell,False
batch8/case1714/figure_7__panel_a,batch8/case1714,10.1021/jacs.5c04909,https://doi.org/10.1021/jacs.5c04909,Ir(hkl) Surface Electrochemistry in a Nonadsorbing Acidic Medium,figure_7,a,a,xy_plot,polarization curve,"[161,3,720,427]",E_RHE,V,linear,"[""-0.12"",""-0.08"",""-0.04"",""0.00"",""0.04""]",j,mA cm^-2,linear,"[""4"",""0"",""-4"",""-8"",""-12""]","[""Ir(111)"",""Ir(100)"",""Ir(110)"",""Pt(111)""]",4,yes,primary_main_HER,HER electrocatalyst performance,HER,yes_main_HER,polarization_curve,three_electrode_half_cell,0.1 M HClO4 saturated with H2,HER,acidic,0.1 M HClO4 saturated with H2,polarization_curve,three_electrode_half_cell,False
batch8/case1719/figure_3__a_bottom,batch8/case1719,10.1021/jacs.5c06662,https://doi.org/10.1021/jacs.5c06662,Phase-Regulatable Synthesis of Single-Atom Alloy Nanocages for Efficient Alkaline Hydrogen Evolution,figure_3,a_bottom,a,multi-curve electrochemical line plot,lsv_polarization,"[87,6,630,478]",Potential vs. RHE,V,linear,"[""-0.2"",""-0.1"",""0.0""]",,,linear,"[""0"",""-25"",""-50"",""-75"",""-100""]","[""Cu1Pd2@Ru"",""Cu1Pd1@Ru"",""Cu@Ru"",""Pt/C""]",4,yes,primary_main_HER,HER electrocatalyst performance,HER,yes_main_HER,lsv,three_electrode_half_cell,1 M KOH,HER,alkaline,1 M KOH,lsv,three_electrode_half_cell,False
batch8/case1719/figure_3__a_middle,batch8/case1719,10.1021/jacs.5c06662,https://doi.org/10.1021/jacs.5c06662,Phase-Regulatable Synthesis of Single-Atom Alloy Nanocages for Efficient Alkaline Hydrogen Evolution,figure_3,a_middle,a (middle),multi-curve line plot,lsv,"[87,6,630,478]",Potential,V vs. RHE,linear,"[""-0.2"",""-0.1"",""0.0""]",Current density,mA cm^-2,linear,"[""0"",""-25"",""-50"",""-75"",""-100""]","[""Ru_fcc nanocages"",""Ru_fcc/hcp"",""Ru_hcp"",""Pt/C"",""Ru/C""]",5,yes,primary_main_HER,HER electrocatalyst performance,HER,yes_main_HER,lsv,three_electrode_half_cell,1 M KOH,HER,alkaline,1 M KOH,lsv,three_electrode_half_cell,False
batch8/case1719/figure_3__a_top,batch8/case1719,10.1021/jacs.5c06662,https://doi.org/10.1021/jacs.5c06662,Phase-Regulatable Synthesis of Single-Atom Alloy Nanocages for Efficient Alkaline Hydrogen Evolution,figure_3,a_top,a,multi-curve line plot,LSV polarization,"[86.0,1.0,630.0,472.0]",Potential vs. RHE,V,linear,"[""-0.2"",""-0.1"",""0.0""]",Current density,mA cm^-2,linear,"[""0"",""-25"",""-50"",""-75"",""-100""]","[""Ru_fcc nanocages"",""Pt2.8%-Ru_fcc"",""Pt5.3%-Ru_fcc"",""Pt8.7%-Ru_fcc"",""Pt/C""]",5,yes,primary_main_HER,HER electrocatalyst performance,HER,yes_main_HER,lsv,three_electrode_half_cell,1 M KOH,HER,alkaline,1 M KOH,lsv,three_electrode_half_cell,False
batch8/case1735/figure_2__panel_a,batch8/case1735,10.1021/jacs.5c12989,https://doi.org/10.1021/jacs.5c12989,Extended Stability Window in Water-in-Salt Electrolytes: Understanding the Origins,figure_2,a,a,multi-curve line plot,LSV polarization plot,"[128,82,616,473]",Potential,V vs SHE,linear,"[""-1.0"",""-0.9"",""-0.8"",""-0.7"",""-0.6"",""-0.5"",""-0.4""]",Current,mA/cm^2,linear,"[""0"",""-2"",""-4"",""-6"",""-8"",""-10""]","[""1 m NaClO4"",""5 m NaClO4"",""10 m NaClO4"",""17 m NaClO4""]",4,yes,primary_main_HER,HER electrocatalyst performance,HER,yes_main_HER,lsv,three_electrode_half_cell,aqueous NaClO4 electrolyte,HER,other,aqueous NaClO4 electrolyte,lsv,three_electrode_half_cell,False
batch8/case1737/figure_6__panel_b,batch8/case1737,10.1021/jacs.5c13539,https://doi.org/10.1021/jacs.5c13539,Stiboviologens-Decorated Sb4O6 Clusters for Electrocatalytic Proton Reduction via Coupled Electron Sponge and Proton Engine,figure_6,b,(b),multi-curve Cartesian line plot (LSV),LSV polarization plot,"[154,15,706,460]",Potential (V vs. RHE),V vs. RHE,linear,"[""-0.5"",""-0.4"",""-0.3"",""-0.2"",""-0.1"",""0.0""]",Current density (mA·cm^-2),mA·cm^-2,linear,"[""0"",""-10"",""-20"",""-30"",""-40"",""-50""]","[""SbIII-Me"",""SbIII-Ph"",""SbVO-Me"",""SbVO-Ph""]",4,yes,primary_main_HER,HER electrocatalyst performance,HER,yes_main_HER,lsv,three_electrode_half_cell,0.5 M H2SO4 solution,HER,acidic,0.5 M H2SO4 solution,lsv,three_electrode_half_cell,False
batch8/case1739/figure_4__panel_a,batch8/case1739,10.1021/jacs.5c15330,https://doi.org/10.1021/jacs.5c15330,Thermodynamic Controlled Atomic Pairing: A Potential Window Strategy for Precise Synthesis of Dual-Atom Electrocatalysts via Sequential Electrodeposition,figure_4,a,a,polarization curve plot,HER polarization curve plot,"[113,5,490,285]",Potential,V vs. RHE,linear,"[""-0.4"",""-0.3"",""-0.2"",""-0.1"",""0.0""]",Current density,mA cm^-2,linear,"[""0"",""-20"",""-40"",""-60"",""-80"",""-100""]","[""Pt2/SGF"",""Pt1/SGF"",""Pt AC/SGF"",""Pt/C"",""SGF""]",5,yes,primary_main_HER,HER electrocatalyst performance,HER,yes_main_HER,polarization_curve,three_electrode_half_cell,N2-saturated 0.5 M H2SO4,HER,acidic,N2-saturated 0.5 M H2SO4,polarization_curve,three_electrode_half_cell,False
batch8/case1740/figure_6__panel_c,batch8/case1740,10.1021/jacs.5c15670,https://doi.org/10.1021/jacs.5c15670,Dynamic Roles of Oxygen Vacancies for Surface Hydroxylation in Enhanced Alkaline Hydrogen Evolution,figure_6,c,c,single-axis line/scatter plot,line plot,"[105,14,645,233]",Potential (V vs. RHE),V vs. RHE,linear,"[""-0.5"",""-0.4"",""-0.3"",""-0.2"",""-0.1"",""0.0""]",J (mA cm^-2),mA cm^-2,linear,"[""0"",""-2"",""-4"",""-6"",""-8"",""-10""]","[""Co3O4""]",1,yes,primary_main_HER,HER electrocatalyst performance,HER,yes_main_HER,polarization_curve,three_electrode_half_cell,1.0 M NaOH,HER,alkaline,1.0 M NaOH,polarization_curve,three_electrode_half_cell,False
batch8/case1740/figure_6__panel_d,batch8/case1740,10.1021/jacs.5c15670,https://doi.org/10.1021/jacs.5c15670,Dynamic Roles of Oxygen Vacancies for Surface Hydroxylation in Enhanced Alkaline Hydrogen Evolution,figure_6,d,d,stacked cartesian line plot (lower current-density subpanel only),polarization curve,"[127,0,667,253]",Potential (V vs. RHE),V vs. RHE,linear,"[""-0.5"",""-0.4"",""-0.3"",""-0.2"",""-0.1"",""0.0""]",J,mA cm^-2,linear,"[""0"",""-2"",""-4"",""-6"",""-8"",""-10""]","[""V_O-Co3O4""]",1,yes,primary_main_HER,HER electrocatalyst performance,HER,yes_main_HER,polarization_curve,three_electrode_half_cell,alkaline electrolyte,HER,alkaline,alkaline electrolyte,polarization_curve,three_electrode_half_cell,False
batch8/case1741/figure_3__panel_a,batch8/case1741,10.1021/jacs.5c15759,https://doi.org/10.1021/jacs.5c15759,Lignin-Directed Construction of Vertical Ru/RuO2 Electron–Bridge Interfaces for Low-Input Self-Powered Hydrazine-Water Splitting,figure_3,a,a,multi-series line chart,polarization_curve,"[116,40,655,476]",Potential,V vs. RHE,linear,"[""-0.6"",""-0.4"",""-0.2"",""0.0""]",Current density,mA cm^-2,linear,"[""0"",""-150"",""-300"",""-450"",""-600""]","[""Ru/RuO2@HLC"",""Ru@HLC"",""RuO2@HLC"",""Pt/C""]",4,yes,primary_main_HER,HER electrocatalyst performance,HER,yes_main_HER,lsv,three_electrode_half_cell,N2-saturated 1.0 M KOH,HER,alkaline,N2-saturated 1.0 M KOH,lsv,three_electrode_half_cell,False
batch8/case1742/figure_5__panel_A_bottom,batch8/case1742,10.1021/jacs.5c16035,https://doi.org/10.1021/jacs.5c16035,Highly Active Hydrogen Evolution Reaction (HER) Catalysts Formed by Energetic Ptn Cluster Deposition: Deposition Dynamics and the HER Mechanism,figure_5,a_bottom,A,line_plot,polarization_curve,"[96,4,465,386]",E,V vs. RHE,linear,"[""0.0"",""0.1""]",i_Pt / S,µA,linear,"[""0"",""-30"",""-60"",""-90""]","[""1.3 eV/atom"",""3.0 eV/atom"",""5.9 eV/atom""]",3,yes,primary_main_HER,HER electrocatalyst performance,HER,yes_main_HER,polarization_curve,three_electrode_half_cell,0.1 M HClO4,HER,acidic,0.1 M HClO4,polarization_curve,three_electrode_half_cell,False
batch8/case1742/figure_5__panel_A_top,batch8/case1742,10.1021/jacs.5c16035,https://doi.org/10.1021/jacs.5c16035,Highly Active Hydrogen Evolution Reaction (HER) Catalysts Formed by Energetic Ptn Cluster Deposition: Deposition Dynamics and the HER Mechanism,figure_5,a_top,A,2d line plot,polarization_curve_plot,"[96,25,463,410]",E,V vs. RHE,linear,"[""0.0"",""0.1""]",i_Pt / S,µA,linear,"[""0"",""-30"",""-60"",""-90""]","[""2.0 eV/atom"",""3.0 eV/atom"",""6.0 eV/atom"",""50 eV/atom""]",4,yes,primary_main_HER,HER electrocatalyst performance,HER,yes_main_HER,polarization_curve,three_electrode_half_cell,0.1 M HClO4,HER,acidic,0.1 M HClO4,polarization_curve,three_electrode_half_cell,False
batch8/case1742/figure_5__panel_B,batch8/case1742,10.1021/jacs.5c16035,https://doi.org/10.1021/jacs.5c16035,Highly Active Hydrogen Evolution Reaction (HER) Catalysts Formed by Energetic Ptn Cluster Deposition: Deposition Dynamics and the HER Mechanism,figure_5,b,B,line_plot,polarization_curve,"[96,64,464,452]",E,V vs. RHE,linear,"[""0.0"",""0.1""]",i_Pt / (# surface Pt atoms),a.u.,linear,"[""0"",""-30"",""-60"",""-90""]","[""1.3 eV/atom"",""3.0 eV/atom"",""5.9 eV/atom""]",3,yes,primary_main_HER,HER electrocatalyst performance,HER,yes_main_HER,polarization_curve,three_electrode_half_cell,0.1 M HClO4,HER,acidic,0.1 M HClO4,polarization_curve,three_electrode_half_cell,False
