case_rel_path,figure_id,panel_id,curve_label,paper_title,figure6_group,both_better_global,both_better_and_widens,enrich_reported_material_name,enrich_material_class,active_elements,precious_elements,support_material,substrate_material,delta_eta10_mV,delta_eta50_mV,gap_widening_eta50_minus_eta10_mV,condition_alkaline,pm_containing,alkaline_PM_interaction,motif_alloy_class,Pt_containing,Ir_containing,Ru_containing,Pd_containing,motif_carbon_support,motif_chalcogen,motif_selenide_telluride,motif_phosphide,motif_oxide_hydroxide,motif_single_atom,motif_array_or_foam_architecture,PM_plus_oxophilic_partner,Pt_plus_partner,Ru_plus_partner,Pt_alloy_or_multimetal,Ru_chalcogen,multi_metal,has_oxophilic_partner,element_Ni,element_Mo,element_Co,element_Fe,element_P,element_S,element_Se,element_Te,dataset,manual_elements,manual_pm_elements,manual_nonpm_metal_partners,manual_tm_oxophilic_partners,manual_main_group_partners,manual_pm_core,manual_partner_type,manual_identity_family,manual_is_alloy_or_metallic_glass,manual_is_single_atom_or_site_isolated,manual_has_carbon_support,manual_has_oxide_hydroxide_interface,manual_has_chalcogenide,manual_has_phosphide,manual_has_carbide_boride_nitride,manual_pm_count,manual_nonpm_metal_partner_count,audit_strict_subfamily,audit_confidence,audit_issue_flag,audit_note,audit_elements_compact,audit_pm_compact,analysis_dataset,eta10_good,eta50_good,transition_class_strict,both_better,alkaline_pm_branch
batch1/case85,figure_3,f,Ru-Mo2C@CNT,Solvent-free microwave synthesis of ultra-small Ru-Mo2C@CNT with strong metal-support interaction for industrial hydrogen evolution,Alkaline PM,True,True,Ru-Mo2C@CNT,composite,"{'Ru', 'Mo', 'C'}",['Ru'],processed multi-walled carbon nanotubes,,-17.049124993508844,-70.05150619715997,-53.002381203651126,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,AB,"C,Mo,Ru",Ru,Mo,Mo,C,Ru-containing no Pt/Ir,"PM + metal partner, non-alloy",Ru carbon-supported/interface,False,False,True,False,False,False,False,1,1,Ru carbon-supported/interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,Mo,Ru",Ru,AB,True,True,both-better,True,both_better
batch1/case87,figure_3,a,Ru1/D-NiFe LDH,Engineering single-atomic ruthenium catalytic sites on defective nickel-iron layered double hydroxide for overall water splitting,Alkaline PM,False,False,Ru1/D-NiFe LDH,single_atom,"{'Ru', 'Ni', 'Fe'}",['Ru'],defective NiFe LDH,Ni foam,15.730337078651685,20.22471910112359,4.494382022471907,True,True,True,False,False,False,True,False,False,False,False,False,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,AB,"Fe,Ni,Ru",Ru,"Fe,Ni","Fe,Ni",,Ru-containing no Pt/Ir,PM + TM + anion/interface,Ru oxide/hydroxide interface,False,True,False,True,False,False,False,1,2,Ru oxide/hydroxide/oxygen interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Fe,Ni,Ru",Ru,AB,False,False,neither,False,remaining_alkaline_pm
batch1/case89,figure_2,a,B-Os Aerogel,Interstitial boron-triggered electron-deficient Os aerogels for enhanced pH-universal hydrogen evolution,Alkaline PM,True,True,B-Os Aerogel,alloy,"{'Os', 'B'}",['Os'],,,-23.723073840296564,-72.00681294459471,-48.28373910429815,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AB,"B,Os",Os,,,B,other PM,PM without clear partner,other PM alloy-like,True,False,False,False,False,False,False,1,0,other PM alloy-like,medium,coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","B,Os",Os,AB,True,True,both-better,True,both_better
batch2/case100,figure_5,b,PtNi5-0,H2 In Situ Inducing Strategy on Pt Surface Segregation Over Low Pt Doped PtNi5 Nanoalloy with Superhigh Alkaline HER Activity,Alkaline PM,True,True,PtNi5-0,alloy,"{'Pt', 'Ni'}",['Pt'],,glassy carbon,-11.411578947368431,-57.15915789473688,-45.747578947368446,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,AB,"Ni,Pt",Pt,Ni,Ni,,Pt-containing,"PM + metal partner, non-alloy",Pt alloy-like,True,False,True,False,False,False,False,1,1,Pt alloy/intermetallic,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Ni,Pt",Pt,AB,True,True,both-better,True,both_better
batch2/case100,figure_5,b,PtNi5-0.1,H2 In Situ Inducing Strategy on Pt Surface Segregation Over Low Pt Doped PtNi5 Nanoalloy with Superhigh Alkaline HER Activity,Alkaline PM,True,True,PtNi5-0.1,alloy,"{'Pt', 'Ni'}",['Pt'],,glassy carbon,-30.963157894736856,-111.95810526315796,-80.9949473684211,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,AB,"Ni,Pt",Pt,Ni,Ni,,Pt-containing,"PM + metal partner, non-alloy",Pt alloy-like,True,False,True,False,False,False,False,1,1,Pt alloy/intermetallic,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Ni,Pt",Pt,AB,True,True,both-better,True,both_better
batch2/case100,figure_5,b,PtNi5-0.3,H2 In Situ Inducing Strategy on Pt Surface Segregation Over Low Pt Doped PtNi5 Nanoalloy with Superhigh Alkaline HER Activity,Alkaline PM,True,True,PtNi5-0.3,alloy,"{'Pt', 'Ni'}",['Pt'],,glassy carbon,-35.63684210526317,-118.18968421052637,-82.5528421052632,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,AB,"Ni,Pt",Pt,Ni,Ni,,Pt-containing,"PM + metal partner, non-alloy",Pt alloy-like,True,False,True,False,False,False,False,1,1,Pt alloy/intermetallic,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Ni,Pt",Pt,AB,True,True,both-better,True,both_better
batch2/case100,figure_5,b,PtNi5-0.5,H2 In Situ Inducing Strategy on Pt Surface Segregation Over Low Pt Doped PtNi5 Nanoalloy with Superhigh Alkaline HER Activity,Alkaline PM,True,True,PtNi5-0.5,alloy,"{'Pt', 'Ni'}",['Pt'],,glassy carbon,-18.72836046951912,-92.9907368421053,-74.26237637258619,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,AB,"Ni,Pt",Pt,Ni,Ni,,Pt-containing,"PM + metal partner, non-alloy",Pt alloy-like,True,False,True,False,False,False,False,1,1,Pt alloy/intermetallic,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Ni,Pt",Pt,AB,True,True,both-better,True,both_better
batch2/case100,figure_5,b,PtNi5-0.7,H2 In Situ Inducing Strategy on Pt Surface Segregation Over Low Pt Doped PtNi5 Nanoalloy with Superhigh Alkaline HER Activity,Alkaline PM,True,True,PtNi5-0.7,alloy,"{'Pt', 'Ni'}",['Pt'],,glassy carbon,-19.20105263157896,-86.75915789473687,-67.55810526315791,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,AB,"Ni,Pt",Pt,Ni,Ni,,Pt-containing,"PM + metal partner, non-alloy",Pt alloy-like,True,False,True,False,False,False,False,1,1,Pt alloy/intermetallic,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Ni,Pt",Pt,AB,True,True,both-better,True,both_better
batch2/case118,figure_4,a,PdPtCuNiP Nanosponge,A Self-Supported High-Entropy Metallic Glass with a Nanosponge Architecture for Efficient Hydrogen Evolution under Alkaline and Acidic Conditions,Alkaline PM,True,True,PdPtCuNiP Nanosponge,alloy,"{'Pt', 'Pd', 'P'}","['Pd', 'Pt']",,Pd20Pt20Cu20Ni20P20 metallic glass ribbon,-5.643759932274882,-63.91413017555915,-58.27037024328427,True,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,AB,"P,Pd,Pt","Pd,Pt",,,P,Pt-containing,PM + phosphide interface,Pt alloy-like,True,False,False,False,False,True,False,2,0,Pt alloy/intermetallic,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","P,Pd,Pt","Pd,Pt",AB,True,True,both-better,True,both_better
batch2/case142,figure_2,a,RuCr@C,Synergistic Cascade Hydrogen Evolution Boosting via Integrating Surface Oxophilicity Modification with Carbon Layer Confinement,Alkaline PM,True,True,RuCr@C,composite,"{'Ru', 'C', 'Cr'}",['Ru'],carbon,,-7.877078118502698,-26.374120286425523,-18.497042167922825,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,AB,"C,Cr,Ru",Ru,Cr,Cr,C,Ru-containing no Pt/Ir,"PM + metal partner, non-alloy",Ru carbon-supported/interface,False,False,True,False,False,False,False,1,1,Ru carbon-supported/interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,Cr,Ru",Ru,AB,True,True,both-better,True,both_better
batch2/case158,figure_3,a,Ir@NBD-C,Boron-Tethering and Regulative Electronic States Around Iridium Species for Hydrogen Evolution,Alkaline PM,True,True,Ir@NBD-C,composite,{'Ir'},['Ir'],"N,B co-doped defective carbon",,-32.52570010634527,-109.78537591440818,-77.25967580806291,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AB,Ir,Ir,,,,Ir-containing no Pt,PM + carbon support,Ir carbon-supported/interface,False,False,True,False,False,False,False,1,0,Ir carbon-supported/interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.",Ir,Ir,AB,True,True,both-better,True,both_better
batch2/case168,figure_6,a,Pt/VG Ar-0,Pt Single Atom Electrocatalysts at Graphene Edges for Efficient Alkaline Hydrogen Evolution,Alkaline PM,True,False,Pt/VG Ar-0,single_atom,"{'Pt', 'C'}",['Pt'],vertical graphene,carbon fiber paper,-7.550485847063811,-1.6265314744402417,5.9239543726235695,True,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AB,"C,Pt",Pt,,,C,Pt-containing,PM + carbon support,Pt single-atom/interface,False,True,True,False,False,False,False,1,0,Pt single-atom/site-isolated,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,Pt",Pt,AB,True,True,both-better,True,both_better
batch2/case168,figure_6,a,Pt/VG Ar-5,Pt Single Atom Electrocatalysts at Graphene Edges for Efficient Alkaline Hydrogen Evolution,Alkaline PM,True,True,Pt/VG Ar-5,single_atom,"{'Pt', 'C'}",['Pt'],edge-rich vertical graphene,carbon fiber paper,-63.2551753274187,-130.05427187936698,-66.79909655194828,True,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AB,"C,Pt",Pt,,,C,Pt-containing,PM + carbon support,Pt single-atom/interface,False,True,True,False,False,False,False,1,0,Pt single-atom/site-isolated,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,Pt",Pt,AB,True,True,both-better,True,both_better
batch2/case178,figure_3,a,Pt/Pt5P2,Dense Heterointerfaces and Unsaturated Coordination Synergistically Accelerate Electrocatalysis in Pt/Pt5P2 Porous Nanocages,Alkaline PM,True,True,Pt/Pt5P2 PNCs,composite,"{'Pt', 'P'}",['Pt'],,,-35.98407102754929,-106.90753824725118,-70.92346721970189,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,AB,"P,Pt",Pt,,,P,Pt-containing,PM + phosphide interface,Pt chalcogenide/phosphide interface,False,False,False,False,False,True,False,1,0,Pt chalcogenide/phosphide interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","P,Pt",Pt,AB,True,True,both-better,True,both_better
batch2/case187,figure_5,i,12%Rh-Co$_2$Fe-P,Rational Design of Transition Metal Phosphide-Based Electrocatalysts for Hydrogen Evolution,Alkaline PM,False,False,12%Rh-Co2Fe-P,phosphide,"{'Co', 'Rh', 'P', 'Fe'}",['Rh'],,,11.571531098248665,-9.88708774968316,-21.458618847931824,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,AB,"Co,Fe,P,Rh",Rh,"Co,Fe","Co,Fe",P,other PM,PM + TM + anion/interface,other PM chalcogenide/phosphide,False,False,False,False,False,True,False,1,2,other PM chalcogenide/phosphide,medium,coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,Fe,P,Rh",Rh,AB,False,True,eta50-only,False,remaining_alkaline_pm
batch2/case187,figure_5,i,4%Rh-Co$_2$Fe-P,Rational Design of Transition Metal Phosphide-Based Electrocatalysts for Hydrogen Evolution,Alkaline PM,False,False,4%Rh-Co2Fe-P,phosphide,"{'Co', 'Rh', 'P', 'Fe'}",['Rh'],,,87.15146939574423,60.58470791295221,-26.566761482792018,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,AB,"Co,Fe,P,Rh",Rh,"Co,Fe","Co,Fe",P,other PM,PM + TM + anion/interface,other PM chalcogenide/phosphide,False,False,False,False,False,True,False,1,2,other PM chalcogenide/phosphide,medium,coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,Fe,P,Rh",Rh,AB,False,False,neither,False,remaining_alkaline_pm
batch2/case188,figure_3,a,Pd12Ru3/Ni(OH)2/C,Nickel Hydroxide-Supported Ru Single Atoms and Pd Nanoclusters for Enhanced Electrocatalytic Hydrogen Evolution and Ethanol Oxidation,Alkaline PM,True,True,Pd12Ru3/Ni(OH)2/C,composite,"{'Ru', 'Ni', 'Pd'}","['Pd', 'Ru']",carbon,Ni(OH)2,-5.572789173067726,-17.717837917316757,-12.145048744249031,True,True,True,False,False,False,True,True,True,False,False,False,True,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,AB,"Ni,Pd,Ru","Pd,Ru",Ni,Ni,,Ru-containing no Pt/Ir,"PM + metal partner, non-alloy",Ru carbon-supported/interface,False,False,True,False,False,False,False,2,1,Ru carbon-supported/interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Ni,Pd,Ru","Pd,Ru",AB,True,True,both-better,True,both_better
batch2/case202,figure_4,a,MSOR0.5,"Construction of Ru, O Co-Doping MoS2 for Hydrogen Evolution Reaction Electrocatalyst and Surface-Enhanced Raman Scattering Substrate: High-Performance, Recyclable, and Durability Improvement",Alkaline PM,False,False,MSOR0.5,sulfide,"{'Ru', 'Mo', 'S', 'O'}",['Ru'],,,54.35897435897435,58.00541731576213,3.64644295678778,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,True,False,True,False,False,False,True,False,False,AB,"Mo,O,Ru,S",Ru,Mo,Mo,"O,S",Ru-containing no Pt/Ir,PM + TM + anion/interface,Ru chalcogenide,False,False,False,True,True,False,False,1,1,Ru/O co-doped MoS2 nanoflowers,high,manual_family_too_broad,"Paper defines MSORx as Ru,O co-doped MoS2; not generic Ru chalcogenide.","Mo,O,Ru,S",Ru,AB,False,False,neither,False,remaining_alkaline_pm
batch2/case202,figure_4,a,MSOR1,"Construction of Ru, O Co-Doping MoS2 for Hydrogen Evolution Reaction Electrocatalyst and Surface-Enhanced Raman Scattering Substrate: High-Performance, Recyclable, and Durability Improvement",Alkaline PM,True,True,MSOR1,sulfide,"{'Ru', 'Mo', 'S', 'O'}",['Ru'],,,-7.557545335323113,-17.87355854022521,-10.3160132049021,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,True,False,True,False,False,False,True,False,False,AB,"Mo,O,Ru,S",Ru,Mo,Mo,"O,S",Ru-containing no Pt/Ir,PM + TM + anion/interface,Ru chalcogenide,False,False,False,True,True,False,False,1,1,Ru/O co-doped MoS2 nanoflowers,high,manual_family_too_broad,"Paper defines MSORx as Ru,O co-doped MoS2; not generic Ru chalcogenide.","Mo,O,Ru,S",Ru,AB,True,True,both-better,True,both_better
batch2/case202,figure_4,a,MSOR1.5,"Construction of Ru, O Co-Doping MoS2 for Hydrogen Evolution Reaction Electrocatalyst and Surface-Enhanced Raman Scattering Substrate: High-Performance, Recyclable, and Durability Improvement",Alkaline PM,False,False,MSOR1.5,sulfide,"{'Ru', 'Mo', 'S', 'O'}",['Ru'],,,67.67719053433339,84.27106227106226,16.59387173672887,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,True,False,True,False,False,False,True,False,False,AB,"Mo,O,Ru,S",Ru,Mo,Mo,"O,S",Ru-containing no Pt/Ir,PM + TM + anion/interface,Ru chalcogenide,False,False,False,True,True,False,False,1,1,Ru/O co-doped MoS2 nanoflowers,high,manual_family_too_broad,"Paper defines MSORx as Ru,O co-doped MoS2; not generic Ru chalcogenide.","Mo,O,Ru,S",Ru,AB,False,False,neither,False,remaining_alkaline_pm
batch2/case222,figure_5,d,BP(Ni3Pd1),Bimetal-Incorporated Black Phosphorene with Surface Electron Deficiency for Efficient Anti-Reconstruction Water Electrolysis,Alkaline PM,False,False,BP(Ni3Pd1),composite,"{'P', 'Ni', 'Pd'}",['Pd'],black phosphorene nanosheets,,24.035594250523992,66.78205333937002,42.74645908884603,True,True,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,AB,"Ni,P,Pd",Pd,Ni,Ni,P,other PM,PM + TM + anion/interface,other PM chalcogenide/phosphide,False,False,False,False,False,True,False,1,1,other PM chalcogenide/phosphide,medium,coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Ni,P,Pd",Pd,AB,False,False,neither,False,remaining_alkaline_pm
batch2/case233,figure_3,e,Ru-Ni(OH)2 NW^2/NF,Active Site Implantation for Ni(OH)2 Nanowire Network Achieves Superior Hybrid Seawater Electrolysis at 1 A cm−2 with Record-Low Cell Voltage,Alkaline PM,True,True,Ru-Ni(OH)2 NW^2/NF,hydroxide,"{'Ru', 'Ni'}",['Ru'],,nickel foam,-23.20144462279293,-29.77400698106959,-6.572562358276656,True,True,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,AB,"Ni,Ru",Ru,Ni,Ni,,Ru-containing no Pt/Ir,PM + TM + anion/interface,Ru oxide/hydroxide interface,False,False,False,True,False,False,False,1,1,Ru oxide/hydroxide/oxygen interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Ni,Ru",Ru,AB,True,True,both-better,True,both_better
batch2/case237,figure_5,b,PtRu MCs,Synergy of Torsion Strained and Ligand Effect for Relay Acceleration of Industrial High-pH Hydrogen Evolution,Alkaline PM,True,True,PtRu MCs,alloy,"{'Ru', 'Pt'}","['Pt', 'Ru']",,carbon cloth,-43.58722358722359,-126.94512694512696,-83.35790335790337,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,AB,"Pt,Ru","Pt,Ru",,,,Pt-containing,PM + carbon support,Pt alloy-like,True,False,True,False,False,False,False,2,0,Pt alloy/intermetallic,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Pt,Ru","Pt,Ru",AB,True,True,both-better,True,both_better
